time,ID,acceleration,velocity,position,collisions
3.5000000000000018,3,-0.06,"Point(-24.795999999999992, 3.036634203165776e-15)","Point(42.69680000000002, 72.5)",0
3.5000000000000018,4,-0.06,"Point(-24.795999999999992, 3.036634203165776e-15)","Point(22.646799999999992, 68.0)",0
3.5000000000000018,5,-0.06,"Point(-20.855996930522902, -0.011315211870613382)","Point(65.33892312701809, 73.78119698932021)",0
3.5000000000000018,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(152.579, 67.5)",0
3.600000000000002,1,-0.06,"Point(-24.789999999999992, 3.0358994150862876e-15)","Point(30.117500000000025, 62.5)",0
3.600000000000002,2,0.04000000000000001,"Point(-19.30677640201465, 8.003648228315106)","Point(60.527959358103324, 65.55393566623759)",0
3.600000000000002,3,-0.06,"Point(-24.789999999999992, 3.0358994150862876e-15)","Point(40.217500000000015, 72.5)",0
3.600000000000002,4,-0.06,"Point(-24.789999999999992, 3.0358994150862876e-15)","Point(20.167499999999993, 68.0)",0
3.600000000000002,5,-0.06,"Point(-20.84999693140595, -0.011311956631295021)","Point(63.253623433921646, 73.78006563089511)",0
3.600000000000002,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(150.079, 67.5)",0
3.700000000000002,1,-0.06,"Point(-24.783999999999992, 3.035164627006799e-15)","Point(27.638800000000025, 62.5)",0
3.700000000000002,2,0.04000000000000001,"Point(-18.62085715963686, 9.499520758459447)","Point(58.70149526468437, 66.5702845017519)",0
3.700000000000002,3,-0.06,"Point(-24.783999999999992, 3.035164627006799e-15)","Point(37.73880000000002, 72.5)",0
3.700000000000002,4,-0.06,"Point(-24.783999999999992, 3.035164627006799e-15)","Point(17.688799999999993, 68.0)",0
3.700000000000002,5,-0.06,"Point(-20.843996932289, -0.011308701391976664)","Point(61.1689237407369, 73.77893459799394)",0
3.700000000000002,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(147.579, 67.5)",0
3.800000000000002,1,-0.06,"Point(-24.77799999999999, 3.0344298389273108e-15)","Point(25.160700000000027, 62.5)",0
3.800000000000002,2,0.04000000000000001,"Point(-19.314287219044058, 8.00642074964042)","Point(56.74265842707185, 67.30074093687463)",0
3.800000000000002,3,-0.06,"Point(-24.77799999999999, 3.0344298389273108e-15)","Point(35.26070000000002, 72.5)",0
3.800000000000002,4,-0.06,"Point(-24.77799999999999, 3.0344298389273108e-15)","Point(15.210699999999994, 68.0)",0
3.800000000000002,5,-0.06,"Point(-20.837996933172047, -0.011305446152658305)","Point(59.08482404746385, 73.77780389061671)",0
